0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-4.998000000000000220e-01,-2.000000000000000096e-04,7.777269419533313632e-01,-2.875845117819878123e-03,1.293238326814063381e-04,-1.568049597747262380e+00,5.249968515474988004e-17,1.103711573103088178e-02,-1.804321460847932955e-03,6.830365498477615656e-03,2.455764536569506745e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.996000000000000441e-01,-4.000000000000000192e-04,7.700489141913382518e-01,-5.752950712740486153e-03,2.582092018029475290e-04,-1.565302611796296484e+00,2.000000000052544328e-06,2.189620331978375800e-02,-3.608450530462741467e-03,1.353405636514444163e-02,4.807032189040794448e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.994000000000000661e-01,-6.000000000000000559e-04,7.623696185543332726e-01,-8.625329339883851254e-03,3.870314723506458219e-04,-1.562559821183729936e+00,4.000000000052567531e-06,3.259245074273124654e-02,-5.465385363436463771e-03,2.006888684540701281e-02,7.058323752769653930e-03,0.000000000000000000e+00
0.000000000000000000e+00,-4.985000000000000542e-01,-2.000000000000000367e-04,7.540275037256781721e-01,-6.847655647269414517e-03,-1.988983856986662781e-03,-1.561964479547007123e+00,7.000000000327170606e-06,4.077731565952060627e-02,2.584206564323425492e-02,3.489522625336099332e-02,3.172430026829589633e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.978000000000000758e-01,-2.710505431213761085e-20,7.458992155679976532e-01,-1.323819968227006941e-02,1.098489221009997172e-02,-1.568551811579093069e+00,1.100000000021470393e-05,4.990854542884051726e-02,4.719993846195298659e-02,4.731035468633219832e-02,4.979827442337808607e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.975000000000000533e-01,-2.000000000000000367e-04,7.381832583803413783e-01,-1.168884724946137044e-02,2.216739414297945465e-03,-1.561338011216099719e+00,1.600000000021603672e-05,6.029979119495174067e-02,4.782679257899375563e-02,5.441395104882451594e-02,5.369731070640138687e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.967000000000000304e-01,-2.710505431213761085e-20,7.300222413267203336e-01,-6.380687524073851494e-03,-9.436872238548109013e-03,-1.554998559288641058e+00,2.100000000021229579e-05,6.939191295674335125e-02,7.131437445843290257e-02,6.749985614862417937e-02,7.319110924784252847e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.964000000000000079e-01,-1.000000000000000319e-04,7.222538395160186253e-01,-1.445800886592111222e-02,3.212125932750655929e-03,-1.559577236118092625e+00,2.700000000021363764e-05,7.944877658243258700e-02,7.504930334034075334e-02,7.529080351371181257e-02,7.916006308013087689e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.957000000000000295e-01,9.999999999999997769e-05,7.142055983231477834e-01,-8.180248544770861441e-03,-1.153100021416239226e-02,-1.551119870292329894e+00,3.400000000021542393e-05,8.897347825867366056e-02,9.384748548140198210e-02,8.720578429500182305e-02,9.556796611614995496e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.954000000000000070e-01,-2.710505431213761085e-20,7.064632453296919579e-01,-1.608582690031824108e-02,6.135018549619543349e-04,-1.555367794005906745e+00,4.200000000021635700e-05,9.893159635284787257e-02,9.685657258433734429e-02,9.472390181494774741e-02,1.009957216884987685e-01,0.000000000000000000e+00
0.000000000000000000e+00,-4.944999999999999951e-01,2.999999999999999195e-04,6.982459682652778499e-01,-1.434808844531376693e-02,-2.156782379807777993e-03,-1.554345248226141507e+00,5.000000000021692415e-05,1.084415183567237484e-01,1.251911317511167077e-01,1.096279320073711983e-01,1.239361726667435604e-01,0.000000000000000000e+00
